-0.011850	 0.000000	 0.000140	  
-0.022141	 -0.004834	 0.000514	  
-0.024737	 -0.016988	 0.000901	  
-0.031909	 -0.011638	 0.001154	  
-0.023678	 -0.027042	 0.001292	  
-0.027314	 -0.023335	 0.001291	  
-0.028782	 -0.039137	 0.002360	  
-0.028960	 -0.028742	 0.001665	  
-0.014560	 -0.039183	 0.001747	  
0.003073	 -0.045170	 0.002050	  
-0.012501	 -0.031453	 0.001146	  
-0.018013	 -0.018470	 0.000666	  
-0.010470	 -0.007328	 0.000163	  
-0.008712	 -0.005706	 0.000108	  
-0.016428	 0.019395	 0.000646	  
-0.015046	 0.030760	 0.001173	  
-0.004912	 0.033560	 0.001150	  
0.010048	 0.023887	 0.000672	  
0.001013	 0.029973	 0.000899	  
-0.010454	 0.037068	 0.001483	  
0.007775	 0.030739	 0.001005	  
0.023909	 0.034313	 0.001749	  
0.019879	 0.019497	 0.000775	  
0.019470	 0.027190	 0.001118	  
0.016079	 0.005746	 0.000292	  
0.020776	 0.000876	 0.000432	  
0.017874	 0.013483	 0.000501	  
0.010552	 0.018342	 0.000448	  
0.013697	 0.022000	 0.000672	  
0.011512	 0.035088	 0.001364	  
0.018915	 0.025427	 0.001004	  
0.008488	 0.020135	 0.000477	  
-0.000266	 0.033090	 0.001095	  
-0.005928	 0.027591	 0.000796	  
0.002316	 0.029929	 0.000901	  
0.000978	 0.028718	 0.000826	  
-0.013030	 0.026097	 0.000851	  
-0.019916	 0.024642	 0.001004	  
-0.032868	 0.010075	 0.001182	  
-0.030356	 -0.003239	 0.000932	  
-0.047199	 -0.004462	 0.002248	  
-0.047361	 -0.016384	 0.002511	  
-0.048715	 -0.010854	 0.002491	  
-0.042559	 -0.025234	 0.002448	  
-0.056613	 -0.026945	 0.003931	  
-0.055198	 -0.026815	 0.003766	  
-0.055865	 -0.030884	 0.004075	  
-0.050128	 -0.026720	 0.003227	  
-0.045053	 -0.015218	 0.002261	  
-0.049936	 -0.016759	 0.002774	  
-0.051391	 -0.006967	 0.002690	  
-0.054841	 -0.003899	 0.003023	  
-0.062530	 -0.011815	 0.004050	  
-0.068554	 0.001324	 0.004701	  
-0.060898	 0.007999	 0.003773	  
-0.066763	 0.020839	 0.004892	  
-0.070910	 0.024182	 0.005613	  
-0.066509	 0.011765	 0.004562	  
-0.060838	 0.014571	 0.003914	  
-0.049432	 0.009947	 0.002543	  
-0.042080	 -0.000909	 0.001772	  
-0.048347	 -0.011992	 0.002481	  
-0.032829	 -0.020088	 0.001481	  
-0.030345	 -0.028849	 0.001753	  
-0.034440	 -0.038083	 0.002636	  
-0.047591	 -0.051933	 0.004962	  
-0.045262	 -0.050159	 0.004565	  
-0.044913	 -0.033263	 0.003124	  
-0.062065	 -0.033244	 0.004957	  
-0.079572	 -0.024066	 0.006911	  
-0.080632	 -0.007703	 0.006561	  
-0.073700	 0.010370	 0.005539	  
-0.085803	 0.012459	 0.007517	  
-0.077838	 0.033008	 0.007148	  
-0.074369	 0.044463	 0.007508	  
-0.069347	 0.051124	 0.007423	  
-0.062790	 0.042175	 0.005721	  
-0.076286	 0.015525	 0.006061	  
-0.062787	 0.003418	 0.003954	  
-0.057020	 -0.004035	 0.003268	  
-0.061083	 -0.010187	 0.003835	  
-0.065896	 -0.015460	 0.004581	  
-0.059170	 -0.019302	 0.003874	  
-0.073777	 -0.036182	 0.006752	  
-0.072715	 -0.036056	 0.006588	  
-0.070953	 -0.029406	 0.005899	  
-0.069578	 -0.017460	 0.005146	  
-0.071926	 0.008176	 0.005240	  
-0.090571	 0.012384	 0.008356	  
-0.098246	 0.026145	 0.010336	  
-0.101467	 0.012917	 0.010462	  
-0.108197	 0.021030	 0.012149	  
-0.134571	 0.024502	 0.018710	  
-0.127491	 0.040826	 0.017921	  
-0.136953	 0.023709	 0.019318	  
-0.131161	 0.005737	 0.017236	  
-0.141612	 0.003502	 0.020066	  
-0.146370	 0.002038	 0.021428	  
-0.139061	 -0.004617	 0.019359	  
-0.139328	 -0.009728	 0.019507	  
-0.141985	 -0.006994	 0.020209	  
-0.132609	 -0.001372	 0.017587	  
-0.111887	 -0.006060	 0.012555	  
-0.129269	 -0.025492	 0.017360	  
-0.135836	 -0.005192	 0.018478	  
-0.154250	 0.000582	 0.023793	  
-0.161064	 -0.013568	 0.026126	  
-0.167267	 -0.017160	 0.028273	  
-0.164840	 -0.000952	 0.027173	  
-0.168540	 -0.004042	 0.028422	  
-0.163160	 0.009151	 0.026705	  
-0.169973	 0.000761	 0.028892	  
-0.188754	 0.005039	 0.035653	  
-0.190351	 0.014788	 0.036452	  
-0.197692	 -0.004946	 0.039107	  
-0.206685	 0.003078	 0.042728	  
-0.215005	 0.006460	 0.046269	  
-0.210253	 -0.002816	 0.044214	  
-0.232214	 -0.016478	 0.054195	  
-0.246572	 -0.018237	 0.061130	  
-0.272491	 -0.026133	 0.074934	  
-0.283040	 -0.019846	 0.080506	  
-0.294302	 -0.023013	 0.087144	  
-0.300543	 -0.031614	 0.091325	  
-0.297047	 -0.021340	 0.088692	  
-0.304034	 -0.033226	 0.093541	  
-0.309656	 -0.031869	 0.096902	  
-0.323382	 -0.022716	 0.105092	  
-0.315884	 -0.023548	 0.100338	  
-0.330185	 -0.021918	 0.109503	  
-0.328802	 -0.018784	 0.108463	  
-0.338709	 -0.021414	 0.115182	  
-0.349844	 -0.006930	 0.122439	  
-0.369639	 -0.000159	 0.136633	  
-0.389876	 0.003109	 0.152013	  
-0.404112	 0.015289	 0.163540	  
-0.422777	 0.012920	 0.178907	  
