0.036363	 0.000000	 0.001322	  
0.021124	 -0.000599	 0.000447	  
0.030577	 -0.012484	 0.001091	  
0.009387	 -0.017325	 0.000388	  
0.013829	 -0.037514	 0.001599	  
0.014061	 -0.069544	 0.005034	  
0.038591	 -0.081561	 0.008141	  
0.059804	 -0.075618	 0.009295	  
0.064643	 -0.072643	 0.009456	  
0.078050	 -0.062923	 0.010051	  
0.099725	 -0.064167	 0.014062	  
0.114226	 -0.059894	 0.016635	  
0.095204	 -0.089810	 0.017130	  
0.081266	 -0.065522	 0.010897	  
0.087482	 -0.032835	 0.008731	  
0.069270	 -0.064986	 0.009022	  
0.068607	 -0.081170	 0.011295	  
0.072094	 -0.065706	 0.009515	  
0.055428	 -0.050314	 0.005604	  
0.023388	 -0.047440	 0.002798	  
0.026947	 -0.047823	 0.003013	  
0.041111	 -0.025650	 0.002348	  
0.056705	 -0.000693	 0.003216	  
0.053195	 0.010470	 0.002939	  
0.041677	 -0.005674	 0.001769	  
0.039478	 -0.012787	 0.001722	  
0.021146	 0.011980	 0.000591	  
0.062012	 0.029422	 0.004711	  
0.039062	 0.031677	 0.002529	  
0.037951	 0.030854	 0.002392	  
0.037062	 0.037028	 0.002745	  
0.029494	 0.045471	 0.002937	  
0.016026	 0.060520	 0.003919	  
-0.001643	 0.069876	 0.004885	  
-0.024397	 0.066494	 0.005017	  
-0.008754	 0.076947	 0.005998	  
-0.030494	 0.065072	 0.005164	  
-0.046203	 0.056895	 0.005372	  
-0.061648	 0.060890	 0.007508	  
-0.067386	 0.093841	 0.013347	  
-0.059068	 0.102941	 0.014086	  
-0.073465	 0.093345	 0.014111	  
-0.048099	 0.085403	 0.009607	  
-0.033912	 0.065568	 0.005449	  
-0.041017	 0.055982	 0.004816	  
-0.038564	 0.023861	 0.002057	  
-0.023734	 0.014820	 0.000783	  
-0.052667	 0.006805	 0.002820	  
-0.034935	 0.022908	 0.001745	  
-0.031792	 -0.005390	 0.001040	  
-0.015842	 0.005595	 0.000282	  
-0.024600	 -0.002786	 0.000613	  
-0.036463	 -0.007131	 0.001380	  
-0.039562	 -0.031625	 0.002565	  
-0.040753	 -0.047612	 0.003928	  
-0.053511	 -0.074866	 0.008468	  
-0.034682	 -0.087737	 0.008901	  
-0.034647	 -0.103896	 0.011995	  
-0.024292	 -0.103523	 0.011307	  
-0.031663	 -0.100742	 0.011151	  
-0.057145	 -0.102491	 0.013770	  
-0.077532	 -0.105235	 0.017086	  
-0.055281	 -0.090745	 0.011291	  
-0.064679	 -0.081697	 0.010858	  
-0.036642	 -0.053668	 0.004223	  
-0.032339	 -0.066167	 0.005424	  
0.016973	 -0.102657	 0.010827	  
0.029230	 -0.083489	 0.007825	  
0.052264	 -0.066140	 0.007106	  
0.056918	 -0.085539	 0.010557	  
0.064797	 -0.103336	 0.014877	  
0.052615	 -0.113345	 0.015615	  
0.040895	 -0.092815	 0.010287	  
0.010526	 -0.105413	 0.011223	  
0.004206	 -0.120077	 0.014436	  
-0.016459	 -0.123644	 0.015559	  
-0.025029	 -0.134228	 0.018644	  
-0.033822	 -0.141509	 0.021169	  
-0.057433	 -0.118986	 0.017456	  
-0.073589	 -0.120840	 0.020018	  
-0.099057	 -0.147855	 0.031673	  
-0.101206	 -0.144370	 0.031085	  
-0.067174	 -0.155998	 0.028848	  
-0.065882	 -0.143050	 0.024804	  
-0.052357	 -0.133604	 0.020591	  
-0.048547	 -0.139274	 0.021754	  
-0.048466	 -0.144419	 0.023206	  
-0.033113	 -0.136807	 0.019813	  
-0.024998	 -0.140480	 0.020360	  
-0.028594	 -0.126440	 0.016805	  
-0.057972	 -0.134020	 0.021322	  
-0.082962	 -0.109622	 0.018900	  
-0.112245	 -0.117092	 0.026309	  
-0.102561	 -0.125382	 0.026239	  
-0.118745	 -0.137144	 0.032909	  
-0.113335	 -0.146409	 0.034281	  
-0.113347	 -0.171301	 0.042191	  
-0.095714	 -0.208909	 0.052804	  
-0.107179	 -0.196951	 0.050277	  
-0.101572	 -0.195121	 0.048389	  
-0.085809	 -0.192199	 0.044304	  
-0.092349	 -0.188785	 0.044168	  
-0.088100	 -0.199619	 0.047609	  
-0.086364	 -0.188381	 0.042946	  
-0.103489	 -0.183634	 0.044432	  
-0.088380	 -0.183922	 0.041638	  
-0.120464	 -0.168668	 0.042960	  
-0.095485	 -0.138287	 0.028241	  
-0.087743	 -0.149814	 0.030143	  
-0.108411	 -0.155042	 0.035791	  
-0.107861	 -0.152060	 0.034756	  
-0.082801	 -0.150425	 0.029484	  
-0.092428	 -0.147803	 0.030389	  
-0.105050	 -0.135742	 0.029461	  
-0.107243	 -0.134461	 0.029581	  
-0.121067	 -0.115823	 0.028072	  
-0.127428	 -0.112183	 0.028823	  
-0.112826	 -0.125872	 0.028574	  
-0.118329	 -0.111251	 0.026378	  
-0.093904	 -0.113818	 0.021772	  
-0.101124	 -0.133867	 0.028147	  
-0.095055	 -0.137439	 0.027925	  
-0.086016	 -0.118907	 0.021538	  
-0.070953	 -0.130400	 0.022039	  
-0.075290	 -0.142287	 0.025914	  
-0.076020	 -0.158936	 0.031040	  
-0.101350	 -0.153453	 0.033820	  
-0.100558	 -0.161460	 0.036181	  
-0.086327	 -0.158176	 0.032472	  
-0.075500	 -0.121250	 0.020402	  
-0.064590	 -0.127678	 0.020474	  
-0.049612	 -0.132610	 0.020047	  
-0.052905	 -0.121393	 0.017535	  
-0.038675	 -0.106714	 0.012884	  
-0.028971	 -0.134532	 0.018938	  
-0.025650	 -0.125132	 0.016316	  
-0.053377	 -0.110782	 0.015122	  
-0.069108	 -0.127448	 0.021019	  
-0.078970	 -0.130647	 0.023305	  
-0.098735	 -0.130889	 0.026881	  
-0.119023	 -0.144176	 0.034953	  
-0.110639	 -0.149601	 0.034621	  
-0.115133	 -0.171474	 0.042659	  
-0.139886	 -0.204481	 0.061380	  
-0.151604	 -0.198295	 0.062305	  
-0.170977	 -0.206362	 0.071818	  
-0.178487	 -0.189141	 0.067632	  
-0.182539	 -0.192248	 0.070280	  
-0.184412	 -0.191818	 0.070802	  
-0.176375	 -0.215267	 0.077448	  
-0.163719	 -0.212106	 0.071793	  
-0.154043	 -0.217290	 0.070944	  
-0.153265	 -0.236386	 0.079369	  
-0.143745	 -0.251301	 0.083815	  
-0.143883	 -0.235572	 0.076197	  
-0.161562	 -0.233675	 0.080706	  
-0.168519	 -0.229443	 0.081043	  
-0.179945	 -0.223148	 0.082176	  
-0.229935	 -0.252644	 0.116699	  
-0.235729	 -0.268792	 0.127817	  
-0.254023	 -0.269526	 0.137172	  
-0.274172	 -0.280509	 0.153855	  
-0.289057	 -0.268467	 0.155629	  
-0.279975	 -0.265418	 0.148833	  
-0.293771	 -0.280068	 0.164740	  
-0.314621	 -0.280722	 0.177791	  
-0.344077	 -0.286763	 0.200622	  
-0.364813	 -0.281197	 0.212160	  
-0.368387	 -0.265074	 0.205973	  
-0.378509	 -0.258823	 0.210259	  
-0.397934	 -0.248647	 0.220177	  
-0.429896	 -0.247423	 0.246029	  
-0.431569	 -0.262413	 0.255112	  
-0.462331	 -0.242561	 0.272586	  
-0.470726	 -0.236415	 0.277476	  
-0.517221	 -0.230455	 0.320627	  
-0.515436	 -0.214252	 0.311579	  
-0.534162	 -0.228280	 0.337441	  
-0.573812	 -0.242673	 0.388150	  
-0.558183	 -0.202926	 0.352747	  
-0.571173	 -0.199203	 0.365921	  
-0.580634	 -0.209864	 0.381179	  
-0.594897	 -0.188928	 0.389596	  
-0.602024	 -0.185713	 0.396922	  
-0.600520	 -0.175136	 0.391297	  
-0.632236	 -0.182786	 0.433133	  
-0.646916	 -0.205939	 0.460911	  
-0.642527	 -0.208339	 0.456247	  
-0.685943	 -0.191892	 0.507340	  
-0.719177	 -0.169041	 0.545790	  
-0.747382	 -0.182490	 0.591882	  
-0.751316	 -0.166416	 0.592170	  
-0.776368	 -0.162343	 0.629103	  
-0.794726	 -0.141242	 0.651538	  
-0.789951	 -0.148886	 0.646189	  
-0.802372	 -0.156708	 0.668357	  
-0.833256	 -0.182105	 0.727478	  
-0.886087	 -0.204561	 0.826995	  
-0.894816	 -0.200545	 0.840914	  
-0.942259	 -0.204435	 0.929646	  
-0.955983	 -0.206982	 0.956746	  
-0.986555	 -0.224530	 1.023705	  
-1.026904	 -0.252538	 1.118308	  
-1.074259	 -0.254098	 1.218597	  
-1.111012	 -0.270145	 1.307325	  
-1.157244	 -0.240045	 1.396836	  
-1.185014	 -0.245886	 1.464718	  
-1.233948	 -0.250251	 1.585253	  
-1.258891	 -0.265225	 1.655151	  
-1.301788	 -0.266255	 1.765542	  
-1.352832	 -0.275625	 1.906125	  
-1.376565	 -0.307951	 1.989766	  
-1.394322	 -0.292941	 2.029948	  
-1.442235	 -0.319431	 2.182078	  
-1.499516	 -0.322309	 2.352432	  
-1.527482	 -0.319048	 2.434992	  
-1.556400	 -0.302447	 2.513856	  
-1.605960	 -0.299786	 2.668980	  
-1.697535	 -0.293855	 2.967975	  
-1.751624	 -0.300898	 3.158727	  
-1.812754	 -0.298357	 3.375092	  
-1.845841	 -0.338887	 3.521972	  
-1.886603	 -0.309099	 3.654813	  
-1.965485	 -0.335322	 3.975571	  
-2.035802	 -0.324570	 4.249834	  
-2.102109	 -0.321895	 4.522480	  
-2.154497	 -0.345374	 4.761140	  
-2.215952	 -0.338178	 5.024806	  
-2.274999	 -0.362951	 5.307355	  
-2.380009	 -0.358176	 5.792731	  
-2.448199	 -0.365984	 6.127621	  
-2.524089	 -0.374528	 6.511296	  
-2.593140	 -0.369259	 6.860728	  
-2.641500	 -0.386079	 7.126580	  
-2.745163	 -0.363805	 7.668276	  
-2.841625	 -0.375878	 8.216117	  
-2.921338	 -0.357205	 8.661809	  
-3.038499	 -0.353234	 9.357249	  
-3.174597	 -0.381285	 10.223447	  
-3.274867	 -0.393806	 10.879838	  
-3.362218	 -0.385666	 11.453250	  
-3.463793	 -0.407394	 12.163830	  
-3.589219	 -0.420538	 13.059347	  
-3.706075	 -0.408617	 13.901957	  
-3.832077	 -0.372338	 14.823447	  
-3.922298	 -0.368380	 15.520126	  
-4.025631	 -0.366026	 16.339680	  
-4.172676	 -0.381746	 17.556955	  
-4.305198	 -0.369988	 18.671619	  
-4.430505	 -0.355224	 19.755560	  
-4.564840	 -0.382875	 20.984356	  
-4.684495	 -0.381935	 22.090366	  
-4.863271	 -0.389690	 23.803266	  
-5.026840	 -0.388555	 25.420099	  
-5.182210	 -0.377877	 26.998096	  
-5.339618	 -0.394024	 28.666774	  
-5.508603	 -0.395459	 30.501100	  
-5.676406	 -0.427697	 32.404513	  
-5.863681	 -0.441774	 34.577914	  
-6.053861	 -0.458011	 36.859009	  
-6.266935	 -0.465621	 39.491276	  
-6.480339	 -0.473105	 42.218617	  
-6.705862	 -0.466353	 45.186069	  
-6.904704	 -0.475499	 47.901038	  
-7.118963	 -0.478864	 50.908948	  
-7.367974	 -0.496245	 54.533303	  
-7.571509	 -0.516430	 57.594453	  
-7.808462	 -0.528118	 61.250990	  
-8.058355	 -0.548344	 65.237761	  
-8.319019	 -0.521958	 69.478516	  
-8.580874	 -0.514108	 73.895701	  
-8.878011	 -0.479158	 79.048680	  
-9.143619	 -0.457644	 83.815207	  
-9.447696	 -0.427808	 89.441975	  
-9.754844	 -0.422285	 95.335300	  
-10.032011	 -0.393642	 100.796208	  
-10.346474	 -0.403330	 107.212192	  
-10.669308	 -0.433781	 114.022303	  
-11.000213	 -0.443297	 121.201190	  
-11.344328	 -0.455349	 128.901130	  
-11.692341	 -0.426550	 136.892783	  
-12.065133	 -0.409097	 145.734789	  
-12.454302	 -0.430454	 155.294940	  
-12.871241	 -0.408259	 165.835523	  
-13.270706	 -0.446806	 176.311273	  
-13.681542	 -0.474954	 187.410174	  
-14.085459	 -0.498077	 198.648233	  
-14.551567	 -0.497110	 211.995214	  
-15.022731	 -0.499614	 225.932064	  
-15.505727	 -0.506871	 240.684486	  
-16.038446	 -0.484740	 257.466738	  
-16.574204	 -0.475812	 274.930638	  
-17.086187	 -0.469225	 292.157971	  
-17.605870	 -0.473247	 310.190620	  
-18.165024	 -0.488929	 330.207164	  
-18.736694	 -0.510362	 351.324156	  
-19.319524	 -0.510317	 373.504431	  
-19.922650	 -0.514596	 397.176808	  
-20.557745	 -0.502473	 422.873375	  
-21.227006	 -0.518594	 450.854734	  
-21.896247	 -0.539015	 479.736166	  
-22.584605	 -0.547939	 510.364634	  
-23.302088	 -0.554608	 543.294909	  
-24.061251	 -0.555103	 579.251962	  
-24.800032	 -0.554406	 615.348967	  
-25.600425	 -0.545071	 655.678853	  
-26.406741	 -0.536022	 697.603300	  
-27.235406	 -0.517941	 742.035586	  
-28.092495	 -0.530512	 789.469737	  
-28.977519	 -0.574042	 840.026124	  
-29.892688	 -0.582113	 893.911652	  
-30.812240	 -0.574370	 949.724011	  
-31.799752	 -0.571608	 1011.550966	  
-32.802923	 -0.546951	 1076.330945	  
-33.846350	 -0.533253	 1145.859761	  
-34.905853	 -0.505791	 1218.674425	  
-36.018304	 -0.519007	 1297.587572	  
-37.160096	 -0.519717	 1381.142858	  
-38.315077	 -0.527452	 1468.323345	  
-39.547198	 -0.489967	 1564.220912	  
-40.817429	 -0.484336	 1666.297088	  
-42.110044	 -0.460554	 1773.467945	  
-43.430492	 -0.453506	 1886.413268	  
-44.847221	 -0.451663	 2011.477238	  
-46.258533	 -0.449120	 2140.053561	  
-47.715136	 -0.456758	 2276.942801	  
-49.243155	 -0.459305	 2425.099256	  
-50.825944	 -0.439907	 2583.470093	  
-52.447524	 -0.448533	 2750.943988	  
-54.086135	 -0.473060	 2925.533796	  
-55.801672	 -0.461766	 3114.039811	  
-57.590784	 -0.460913	 3316.910849	  
-59.417117	 -0.469299	 3530.613986	  
-61.281483	 -0.473826	 3755.644715	  
-63.216748	 -0.499743	 3996.606908	  
-65.250460	 -0.512009	 4257.884728	  
-67.339055	 -0.513008	 4534.811459	  
-69.486281	 -0.532944	 4828.627216	  
-71.690361	 -0.545864	 5139.805848	  
-73.995127	 -0.550260	 5475.581561	  
-76.307033	 -0.566026	 5823.083647	  
-78.730608	 -0.598973	 6198.867383	  
-81.203621	 -0.584077	 6594.369144	  
-83.797676	 -0.581661	 7022.388790	  
-86.471147	 -0.598081	 7477.616998	  
-89.216162	 -0.567131	 7959.845160	  
-92.061094	 -0.566440	 8475.565849	  
-95.003052	 -0.559950	 9025.893474	  
-98.049644	 -0.559690	 9614.045884	  
-101.194062	 -0.561032	 10240.552963	  
-104.414978	 -0.554449	 10902.795023	  
-107.729408	 -0.576087	 11605.957156	  
-111.141760	 -0.563670	 12352.808494	  
-114.663246	 -0.548575	 13147.960916	  
-118.291985	 -0.549486	 13993.295627	  
-122.019712	 -0.546572	 14889.108924	  
-125.913123	 -0.528114	 15854.393539	  
-129.915764	 -0.551549	 16878.410007	  
-134.044323	 -0.562220	 17968.196623	  
-138.306096	 -0.549273	 19128.877946	  
-142.690615	 -0.548742	 20360.912705	  
-147.230414	 -0.552807	 21677.100299	  
-151.935830	 -0.569795	 23084.821128	  
-156.770603	 -0.576854	 24577.354667	  
-161.744931	 -0.587065	 26161.767215	  
-166.839044	 -0.575606	 27835.597828	  
-172.126836	 -0.598463	 29628.005844	  
-177.588193	 -0.584130	 31537.907421	  
-183.230711	 -0.595962	 33573.848645	  
-189.034878	 -0.567231	 35734.506693	  
-195.051663	 -0.563722	 38045.468908	  
-201.260084	 -0.577547	 40505.954864	  
-207.655569	 -0.591201	 43121.184948	  
-214.270130	 -0.561646	 45912.004066	  
-221.076061	 -0.564476	 48874.943531	  
-228.096149	 -0.537881	 52028.142325	  
-235.331944	 -0.556958	 55381.434183	  
-242.810300	 -0.548284	 58957.142625	  
-250.523795	 -0.554205	 62762.478761	  
-258.476682	 -0.560247	 66810.508806	  
-266.654627	 -0.548121	 71104.990756	  
-275.118560	 -0.538198	 75690.511754	  
-283.861780	 -0.535418	 80577.796904	  
-292.916358	 -0.527630	 85800.271105	  
-302.243451	 -0.514719	 91351.368737	  
-311.830096	 -0.540072	 97238.300420	  
-321.719025	 -0.528488	 103503.410417	  
-331.929639	 -0.530025	 110177.566283	  
-342.443759	 -0.502838	 117267.980673	  
-353.320687	 -0.500108	 124835.758138	  
-364.545443	 -0.490830	 132893.621279	  
-376.100840	 -0.503161	 141452.094862	  
-388.020326	 -0.514495	 150560.037734	  
-400.346499	 -0.486818	 160277.556054	  
-413.043776	 -0.515406	 170605.426651	  
-426.148151	 -0.494612	 181602.490958	  
-439.677865	 -0.505588	 193316.880390	  
-453.639203	 -0.514981	 205788.792094	  
-468.040963	 -0.524629	 219062.618716	  
-482.898574	 -0.531609	 233191.315253	  
-498.222059	 -0.530210	 248225.501638	  
-514.029955	 -0.520477	 264227.065236	  
-530.357472	 -0.517206	 281279.315905	  
-547.172985	 -0.508847	 299398.534019	  
