 -3.141593 -0.000000
 -3.135457 -0.049082
 -3.129321 -0.098128
 -3.123185 -0.147104
 -3.117049 -0.195975
 -3.110913 -0.244706
 -3.104777 -0.293262
 -3.098641 -0.341608
 -3.092505 -0.389711
 -3.086369 -0.437534
 -3.080233 -0.485046
 -3.074097 -0.532211
 -3.067962 -0.578996
 -3.061826 -0.625369
 -3.055690 -0.671295
 -3.049554 -0.716744
 -3.043418 -0.761681
 -3.037282 -0.806077
 -3.031146 -0.849900
 -3.025010 -0.893119
 -3.018874 -0.935703
 -3.012738 -0.977624
 -3.006602 -1.018852
 -3.000466 -1.059358
 -2.994330 -1.099114
 -2.988195 -1.138094
 -2.982059 -1.176270
 -2.975923 -1.213616
 -2.969787 -1.250107
 -2.963651 -1.285719
 -2.957515 -1.320427
 -2.951379 -1.354208
 -2.945243 -1.387040
 -2.939107 -1.418901
 -2.932971 -1.449771
 -2.926835 -1.479629
 -2.920699 -1.508456
 -2.914563 -1.536234
 -2.908428 -1.562945
 -2.902292 -1.588574
 -2.896156 -1.613103
 -2.890020 -1.636519
 -2.883884 -1.658807
 -2.877748 -1.679954
 -2.871612 -1.699949
 -2.865476 -1.718780
 -2.859340 -1.736438
 -2.853204 -1.752912
 -2.847068 -1.768195
 -2.840932 -1.782280
 -2.834796 -1.795159
 -2.828661 -1.806829
 -2.822525 -1.817284
 -2.816389 -1.826521
 -2.810253 -1.834537
 -2.804117 -1.841332
 -2.797981 -1.846905
 -2.791845 -1.851256
 -2.785709 -1.854387
 -2.779573 -1.856301
 -2.773437 -1.857000
 -2.767301 -1.856490
 -2.761165 -1.854775
 -2.755029 -1.851863
 -2.748894 -1.847759
 -2.742758 -1.842473
 -2.736622 -1.836013
 -2.730486 -1.828391
 -2.724350 -1.819615
 -2.718214 -1.809699
 -2.712078 -1.798655
 -2.705942 -1.786497
 -2.699806 -1.773239
 -2.693670 -1.758896
 -2.687534 -1.743485
 -2.681398 -1.727022
 -2.675262 -1.709525
 -2.669127 -1.691012
 -2.662991 -1.671504
 -2.656855 -1.651019
 -2.650719 -1.629578
 -2.644583 -1.607203
 -2.638447 -1.583916
 -2.632311 -1.559739
 -2.626175 -1.534696
 -2.620039 -1.508811
 -2.613903 -1.482108
 -2.607767 -1.454613
 -2.601631 -1.426351
 -2.595495 -1.397347
 -2.589360 -1.367630
 -2.583224 -1.337225
 -2.577088 -1.306161
 -2.570952 -1.274466
 -2.564816 -1.242167
 -2.558680 -1.209294
 -2.552544 -1.175876
 -2.546408 -1.141941
 -2.540272 -1.107521
 -2.534136 -1.072644
 -2.528000 -1.037341
 -2.521864 -1.001642
 -2.515728 -0.965578
 -2.509593 -0.929179
 -2.503457 -0.892476
 -2.497321 -0.855501
 -2.491185 -0.818284
 -2.485049 -0.780856
 -2.478913 -0.743248
 -2.472777 -0.705491
 -2.466641 -0.667616
 -2.460505 -0.629655
 -2.454369 -0.591637
 -2.448233 -0.553593
 -2.442097 -0.515554
 -2.435961 -0.477551
 -2.429826 -0.439612
 -2.423690 -0.401769
 -2.417554 -0.364051
 -2.411418 -0.326486
 -2.405282 -0.289105
 -2.399146 -0.251935
 -2.393010 -0.215005
 -2.386874 -0.178344
 -2.380738 -0.141977
 -2.374602 -0.105933
 -2.368466 -0.070238
 -2.362330 -0.034919
 -2.356194 0.000000
 -2.350059 0.034493
 -2.343923 0.068535
 -2.337787 0.102103
 -2.331651 0.135174
 -2.325515 0.167723
 -2.319379 0.199730
 -2.313243 0.231172
 -2.307107 0.262029
 -2.300971 0.292281
 -2.294835 0.321908
 -2.288699 0.350891
 -2.282563 0.379212
 -2.276427 0.406854
 -2.270292 0.433801
 -2.264156 0.460035
 -2.258020 0.485544
 -2.251884 0.510311
 -2.245748 0.534324
 -2.239612 0.557569
 -2.233476 0.580036
 -2.227340 0.601713
 -2.221204 0.622590
 -2.215068 0.642657
 -2.208932 0.661906
 -2.202796 0.680329
 -2.196660 0.697919
 -2.190525 0.714670
 -2.184389 0.730578
 -2.178253 0.745637
 -2.172117 0.759845
 -2.165981 0.773198
 -2.159845 0.785695
 -2.153709 0.797335
 -2.147573 0.808118
 -2.141437 0.818045
 -2.135301 0.827118
 -2.129165 0.835338
 -2.123029 0.842709
 -2.116893 0.849235
 -2.110758 0.854922
 -2.104622 0.859774
 -2.098486 0.863799
 -2.092350 0.867003
 -2.086214 0.869395
 -2.080078 0.870983
 -2.073942 0.871778
 -2.067806 0.871789
 -2.061670 0.871028
 -2.055534 0.869505
 -2.049398 0.867235
 -2.043262 0.864229
 -2.037126 0.860502
 -2.030991 0.856069
 -2.024855 0.850943
 -2.018719 0.845141
 -2.012583 0.838679
 -2.006447 0.831575
 -2.000311 0.823845
 -1.994175 0.815507
 -1.988039 0.806580
 -1.981903 0.797083
 -1.975767 0.787035
 -1.969631 0.776456
 -1.963495 0.765367
 -1.957359 0.753788
 -1.951224 0.741740
 -1.945088 0.729245
 -1.938952 0.716324
 -1.932816 0.703000
 -1.926680 0.689295
 -1.920544 0.675232
 -1.914408 0.660833
 -1.908272 0.646122
 -1.902136 0.631122
 -1.896000 0.615857
 -1.889864 0.600349
 -1.883728 0.584624
 -1.877592 0.568704
 -1.871457 0.552613
 -1.865321 0.536376
 -1.859185 0.520016
 -1.853049 0.503558
 -1.846913 0.487024
 -1.840777 0.470439
 -1.834641 0.453827
 -1.828505 0.437211
 -1.822369 0.420615
 -1.816233 0.404061
 -1.810097 0.387574
 -1.803961 0.371175
 -1.797825 0.354888
 -1.791690 0.338735
 -1.785554 0.322738
 -1.779418 0.306919
 -1.773282 0.291299
 -1.767146 0.275899
 -1.761010 0.260741
 -1.754874 0.245844
 -1.748738 0.231229
 -1.742602 0.216914
 -1.736466 0.202920
 -1.730330 0.189263
