-0.000000	 0.000000	 0.000000	  
-0.000000	 0.000000	 0.000000	  
-0.000000	 0.000000	 0.000000	  
-0.000000	 0.000000	 0.000000	  
0.000000	 0.000000	 0.000000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
-0.000000	 0.500000	 0.250000	  
-0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500000	 0.250000	  
0.000000	 0.500001	 0.250001	  
0.000000	 0.500007	 0.250007	  
0.000000	 0.500005	 0.250005	  
